"","masterid","sampleyear","MetricValue","deltah_final","hydro.endpoints","ChannelType","csci_Incr","RelChangeInDeltaINC","Threshold","Lower2","Upper2","NoFlowProblem","HealthyCSCI","RelChangeInDelta","Match"
"8108","SMC03984",2018,1.07502607,-204.697944488844,"Peak_10","SB1",1.17502607,0,"SB2",-438.500345845948,4149.10784475279,"No","Yes",114.218245786951,"Yes"
"8109","SMC02228",2009,0.57329829,-6878.42411621711,"Peak_10","HB",0.67329829,0,"HB",-1419.15980791854,4812.13782039035,"No","No",79.3679513804242,"Yes"
"8110","SMC01990",2014,0.65620694,213.504685880786,"Peak_10","SB0",0.75620694,0,"SB2",-438.500345845948,4149.10784475279,"No","No",1843.33338757235,"Yes"
"8111","SMC02644",2011,0.59386304,3779.56752747253,"Peak_10","SB0",0.69386304,0,"SB2",-438.500345845948,4149.10784475279,"No","No",9.77731749979815,"Yes"
"8112","SMC15678",2013,0.22685195,-3868.55909723609,"Peak_10","HB",0.32685195,0,"HB",-1419.15980791854,4812.13782039035,"No","No",63.3155453426454,"Yes"
"8113","SMC00446",2010,0.47742784,3210.13351881452,"Peak_10","SB0",0.57742784,0,"SB2",-438.500345845948,4149.10784475279,"No","No",29.2503199768783,"Yes"
"8114","SMC00958",2011,0.25463411,-3400.96546421198,"Peak_10","SB2",0.35463411,0,"SB2",-438.500345845948,4149.10784475279,"No","No",87.1065922174087,"Yes"
"8115","ME-VR2",2022,0.83293156,1163.91516483516,"Peak_10","SB1",0.93293156,0,"SB2",-438.500345845948,4149.10784475279,"No","Yes",256.4785450098,"Yes"
"8116","SMC12862",2011,0.38247699,-3868.55909723609,"Peak_10","HB",0.48247699,0,"HB",-1419.15980791854,4812.13782039035,"No","No",63.3155453426454,"Yes"
"8117","412M08599",2015,0.72440563,-5916.49087179486,"Peak_10","SB2",0.82440563,0,"SB2",-438.500345845948,4149.10784475279,"No","No",92.5885063401962,"Yes"
"8118","SMC01278",2009,0.43522857,-1708.36135198135,"Peak_10","HB",0.53522857,0,"HB",-1419.15980791854,4812.13782039035,"No","No",16.9285932234065,"Yes"
"8119","SMC01358",2011,0.3957801,-6475.79225840826,"Peak_10","HB",0.4957801,0,"HB",-1419.15980791854,4812.13782039035,"No","No",78.0851554328988,"Yes"
"8120","SMC03390",2008,0.26734691,-3868.55909723609,"Peak_10","HB",0.36734691,0,"HB",-1419.15980791854,4812.13782039035,"No","No",63.3155453426454,"Yes"
"8121","SMC04756",2010,0.54680184,-450.596011588411,"Peak_10","SB0",0.64680184,0,"SB2",-438.500345845948,4149.10784475279,"No","No",2.6843703520198,"Yes"
"8122","SMC08655",2012,1.08139288,113.301516650017,"Peak_10","SB1",1.18139288,0,"SB2",-438.500345845948,4149.10784475279,"No","Yes",3562.00556482327,"Yes"
"8123","412M08632",2017,0.36662216,65.3857344322345,"Peak_10","HB",0.46662216,0,"HB",-1419.15980791854,4812.13782039035,"No","No",7259.61423722728,"Yes"
"8124","SMC01934",2012,0.56873842,372.453394105895,"Peak_10","SB2",0.66873842,0,"SB2",-438.500345845948,4149.10784475279,"No","No",1013.99383397031,"Yes"
"8125","SMC02563",2014,0.48340097,302.04176939727,"Peak_10","SB2",0.58340097,0,"SB2",-438.500345845948,4149.10784475279,"No","No",1273.6867761808,"Yes"
"8126","SMC05230",2012,0.63611972,-18342.7518391608,"Peak_10","SB2",0.73611972,0,"SB2",-438.500345845948,4149.10784475279,"No","No",97.6094080665161,"Yes"
"8127","412M08599",2019,0.69343547,-5916.49087179486,"Peak_10","SB2",0.79343547,0,"SB2",-438.500345845948,4149.10784475279,"No","No",92.5885063401962,"Yes"
"8128","SMC08766",2018,0.31658032,-3868.55909723609,"Peak_10","HB",0.41658032,0,"HB",-1419.15980791854,4812.13782039035,"No","No",63.3155453426454,"Yes"
"8129","SMC06188",2014,1.06242093,-182.902241958042,"Peak_10","SB1",1.16242093,0,"SB2",-438.500345845948,4149.10784475279,"No","Yes",139.745746772497,"Yes"
"8130","SMC13630",2012,0.54992725,-3868.55909723609,"Peak_10","HB",0.64992725,0,"HB",-1419.15980791854,4812.13782039035,"No","No",63.3155453426454,"Yes"
"8131","412PS0020",2016,0.32009016,-376.264663569763,"Peak_10","HB",0.42009016,0,"HB",-1419.15980791854,4812.13782039035,"No","No",277.170631558766,"Yes"
"8132","SMC00436",2017,0.62060885,-3801.76453896104,"Peak_10","HB",0.72060885,0,"HB",-1419.15980791854,4812.13782039035,"No","No",62.6710230637699,"Yes"
"8133","405M10598",2021,0.447197,-1125.01956576756,"Peak_10","HB",0.547197,0,"HB",-1419.15980791854,4812.13782039035,"No","No",26.1453445878783,"Yes"
"8134","SGLT506",2020,0.56695215,-1343.3510044955,"Peak_10","SB2",0.66695215,0,"SB2",-438.500345845948,4149.10784475279,"No","No",67.3577237536195,"Yes"
"8135","SMC13630",2020,0.38264821,-3868.55909723609,"Peak_10","HB",0.48264821,0,"HB",-1419.15980791854,4812.13782039035,"No","No",63.3155453426454,"Yes"
"8136","SMC17432",2014,0.45028103,-3868.55909723609,"Peak_10","HB",0.55028103,0,"HB",-1419.15980791854,4812.13782039035,"No","No",63.3155453426454,"Yes"
"8137","SMC08766",2009,0.34564786,-3868.55909723609,"Peak_10","HB",0.44564786,0,"HB",-1419.15980791854,4812.13782039035,"No","No",63.3155453426454,"Yes"
"8138","405M10600",2016,0.37242436,-3868.55909723609,"Peak_10","HB",0.47242436,0,"HB",-1419.15980791854,4812.13782039035,"No","No",63.3155453426454,"Yes"
"8139","408M03005",2015,0.69308165,-217.065645687646,"Peak_10","HB",0.79308165,0,"HB",-1419.15980791854,4812.13782039035,"No","No",553.792912933209,"Yes"
"8140","SMC09534",2009,0.37850489,-3868.55909723609,"Peak_10","HB",0.47850489,0,"HB",-1419.15980791854,4812.13782039035,"No","No",63.3155453426454,"Yes"
"8141","412M08643",2018,0.34539529,-17043.3586848152,"Peak_10","HB",0.44539529,0,"HB",-1419.15980791854,4812.13782039035,"No","No",91.6732386253014,"Yes"
"8142","402M00110",2019,0.86127107,-177.807563070263,"Peak_10","SB1",0.96127107,0,"SB2",-438.500345845948,4149.10784475279,"No","Yes",146.615126080249,"Yes"
"8143","ME-VR2",2019,0.73973401,1163.91516483516,"Peak_10","SB1",0.83973401,0,"SB2",-438.500345845948,4149.10784475279,"No","No",256.4785450098,"Yes"
"8144","SMC16832",2018,0.30532013,-3868.55909723609,"Peak_10","HB",0.40532013,0,"HB",-1419.15980791854,4812.13782039035,"No","No",63.3155453426454,"Yes"
"8145","405M10598",2015,0.37838388,-1125.01956576756,"Peak_10","HB",0.47838388,0,"HB",-1419.15980791854,4812.13782039035,"No","No",26.1453445878783,"Yes"
"8146","SMC00910",2009,0.54781505,-99.4290626040627,"Peak_10","SB0",0.64781505,0,"SB2",-438.500345845948,4149.10784475279,"No","No",341.018284153099,"Yes"
"8147","ME-VR2",2010,0.56195227,1163.91516483516,"Peak_10","SB1",0.66195227,0,"SB2",-438.500345845948,4149.10784475279,"No","No",256.4785450098,"Yes"
"8148","SMC01726",2010,0.58924433,-1123.10551535131,"Peak_10","HB",0.68924433,0,"HB",-1419.15980791854,4812.13782039035,"No","No",26.3603275489769,"Yes"
"8149","SMC05902",2011,0.54576501,-222.180649350649,"Peak_10","HB",0.64576501,0,"HB",-1419.15980791854,4812.13782039035,"No","No",538.741407978694,"Yes"
"8150","412M08599",2021,0.77164935,-5916.49087179486,"Peak_10","SB2",0.87164935,0,"SB2",-438.500345845948,4149.10784475279,"No","No",92.5885063401962,"Yes"
"8151","SMC17432",2021,0.37948423,-3868.55909723609,"Peak_10","HB",0.47948423,0,"HB",-1419.15980791854,4812.13782039035,"No","No",63.3155453426454,"Yes"
"8152","SMC04008",2012,0.82131893,-353.213931501831,"Peak_10","SB1",0.92131893,0,"SB2",-438.500345845948,4149.10784475279,"No","Yes",24.1458240283693,"Yes"
"8153","SMC04132",2012,0.64231609,4637.59264875124,"Peak_10","HB",0.74231609,0,"HB",-1419.15980791854,4812.13782039035,"No","No",3.76370209414812,"Yes"
"8154","SMC04756",2014,0.65494459,-450.596011588411,"Peak_10","SB0",0.75494459,0,"SB2",-438.500345845948,4149.10784475279,"No","No",2.6843703520198,"Yes"
"8155","SMC00574",2008,0.19831576,-3868.55909723609,"Peak_10","HB",0.29831576,0,"HB",-1419.15980791854,4812.13782039035,"No","No",63.3155453426454,"Yes"
"8156","801CYC114",2008,0.86886675,-58.2168370629369,"Peak_10","SB1",0.96886675,0,"SB2",-438.500345845948,4149.10784475279,"No","Yes",653.219116613799,"Yes"
"8157","801CYC121",2007,0.62785727,-1200.03658171828,"Peak_10","SB0",0.72785727,0,"SB2",-438.500345845948,4149.10784475279,"No","No",63.4594184438879,"Yes"
"8158","801SAR165",2008,0.6596796,-11575.4083013653,"Peak_10","SB0",0.7596796,0,"SB2",-438.500345845948,4149.10784475279,"No","No",96.2117937058494,"Yes"
"8159","801CYC398",2007,0.70761238,-58.2168370629369,"Peak_10","SB1",0.80761238,0,"SB2",-438.500345845948,4149.10784475279,"No","No",653.219116613799,"Yes"
"8160","801SDC504",2008,0.29383873,-949.604187312686,"Peak_10","SB1",0.39383873,0,"SB2",-438.500345845948,4149.10784475279,"No","No",53.8228293741129,"Yes"
"8161","901ATCDOS",2017,0.34272631,372.453394105895,"Peak_10","SB2",0.44272631,0,"SB2",-438.500345845948,4149.10784475279,"No","No",1013.99383397031,"Yes"
"8162","SMC20032",2010,0.28858026,-3868.55909723609,"Peak_10","HB",0.38858026,0,"HB",-1419.15980791854,4812.13782039035,"No","No",63.3155453426454,"Yes"
"8163","SMC21921",2013,0.3158459,-325.481363603064,"Peak_10","HB",0.4158459,0,"HB",-1419.15980791854,4812.13782039035,"No","No",336.018760708295,"Yes"
"8164","SMC20994",2013,0.54383597,-222.180649350649,"Peak_10","HB",0.64383597,0,"HB",-1419.15980791854,4812.13782039035,"No","No",538.741407978694,"Yes"
"8165","SMC21796",2013,0.49156904,-1646.13015817516,"Peak_10","HB",0.59156904,0,"HB",-1419.15980791854,4812.13782039035,"No","No",13.7881168830678,"Yes"
"8166","SMC00899",2021,0.23630233,-508.551398701299,"Peak_10","HB",0.33630233,0,"HB",-1419.15980791854,4812.13782039035,"No","No",179.059267468871,"Yes"
"8167","901S00531",2021,0.39622442,-788.263843656344,"Peak_10","HB",0.49622442,0,"HB",-1419.15980791854,4812.13782039035,"No","No",80.0361413680728,"Yes"
"8168","901S00531",2009,0.47473209,-788.263843656344,"Peak_10","HB",0.57473209,0,"HB",-1419.15980791854,4812.13782039035,"No","No",80.0361413680728,"Yes"
"8169","404M04674",2019,0.43666498,1294.86556453546,"Peak_10","SB2",0.53666498,0,"SB2",-438.500345845948,4149.10784475279,"No","No",220.427692139709,"Yes"
"8170","801M12675",2019,0.49640118,-19120.433544622,"Peak_10","SB0",0.59640118,0,"SB2",-438.500345845948,4149.10784475279,"No","No",97.7066401511106,"Yes"
"8171","408S00036",2008,0.51206109,4637.59264875124,"Peak_10","SB2",0.61206109,0,"SB2",-438.500345845948,4149.10784475279,"No","No",10.5331546126628,"Yes"
"8172","412PS0020",2008,0.43186577,-376.264663569763,"Peak_10","HB",0.53186577,0,"HB",-1419.15980791854,4812.13782039035,"No","No",277.170631558766,"Yes"
"8173","801CYC398",2016,1.03554731,-58.2168370629369,"Peak_10","SB1",1.13554731,0,"SB2",-438.500345845948,4149.10784475279,"No","Yes",653.219116613799,"Yes"
"8174","801SDC504",2012,0.38364989,-949.604187312686,"Peak_10","SB1",0.48364989,0,"SB2",-438.500345845948,4149.10784475279,"No","No",53.8228293741129,"Yes"
"8175","907SDRS2x",1996,0.74457342,-2548.2416985015,"Peak_10","SB0",0.84457342,0,"SB2",-438.500345845948,4149.10784475279,"No","No",82.7920426031875,"Yes"
"8176","408BH5Cxx",2010,0.63007439,-353.213931501831,"Peak_10","SB2",0.73007439,0,"SB2",-438.500345845948,4149.10784475279,"No","No",24.1458240283693,"Yes"
"8177","904M21784",2019,0.66767341,-286.52051998002,"Peak_10","HB",0.76767341,0,"HB",-1419.15980791854,4812.13782039035,"No","No",395.308262046119,"Yes"
"8178","904M21782",2019,0.51222084,-115.514917582418,"Peak_10","HB",0.61222084,0,"HB",-1419.15980791854,4812.13782039035,"No","No",1128.55111497266,"Yes"
"8179","801CYC121",2007,0.78190452,-1200.03658171828,"Peak_10","SB0",0.88190452,0,"SB2",-438.500345845948,4149.10784475279,"No","No",63.4594184438879,"Yes"
"8180","SMC00574",2017,0.29295757,-3868.55909723609,"Peak_10","HB",0.39295757,0,"HB",-1419.15980791854,4812.13782039035,"No","No",63.3155453426454,"Yes"
"8181","907SDRS2x",1997,0.76250787,-2548.2416985015,"Peak_10","SB0",0.86250787,0,"SB2",-438.500345845948,4149.10784475279,"No","No",82.7920426031875,"Yes"
"8182","SMC09564",2005,0.5289048,-1589.59581838162,"Peak_10","SB0",0.6289048,0,"SB2",-438.500345845948,4149.10784475279,"No","No",72.4143495613628,"Yes"
"8183","412BH1Axx",2010,0.54226137,-158.643444855145,"Peak_10","SB0",0.64226137,0,"SB2",-438.500345845948,4149.10784475279,"No","No",176.4062178846,"Yes"
"8184","801CYC398",2014,0.93351819,-58.2168370629369,"Peak_10","SB1",1.03351819,0,"SB2",-438.500345845948,4149.10784475279,"No","Yes",653.219116613799,"Yes"
"8185","801S03971",2014,0.15266242,-813.789079087579,"Peak_10","SB2",0.25266242,0,"SB2",-438.500345845948,4149.10784475279,"No","No",46.1162164602166,"Yes"
"8186","901ATCDOS",2014,0.63923608,372.453394105895,"Peak_10","SB2",0.73923608,0,"SB2",-438.500345845948,4149.10784475279,"No","No",1013.99383397031,"Yes"
"8187","904AHC004",2008,0.59651296,123.133663736264,"Peak_10","SB0",0.69651296,0,"SB2",-438.500345845948,4149.10784475279,"No","No",3269.59667962096,"Yes"
"8188","904AHC004",2010,0.20220129,123.133663736264,"Peak_10","SB0",0.30220129,0,"SB2",-438.500345845948,4149.10784475279,"No","No",3269.59667962096,"Yes"
"8189","412CE0104",2005,0.60665192,-6878.42411621711,"Peak_10","HB",0.70665192,0,"HB",-1419.15980791854,4812.13782039035,"No","No",79.3679513804242,"Yes"
"8190","412CE0104",2005,0.6547592,-6878.42411621711,"Peak_10","HB",0.7547592,0,"HB",-1419.15980791854,4812.13782039035,"No","No",79.3679513804242,"Yes"
"8191","801CYC114",2008,0.43038496,-58.2168370629369,"Peak_10","SB1",0.53038496,0,"SB2",-438.500345845948,4149.10784475279,"No","No",653.219116613799,"Yes"
"8192","801SAR165",2008,0.27071131,-11575.4083013653,"Peak_10","SB0",0.37071131,0,"SB2",-438.500345845948,4149.10784475279,"No","No",96.2117937058494,"Yes"
"8193","904AHC004",2009,0.68995643,123.133663736264,"Peak_10","SB0",0.78995643,0,"SB2",-438.500345845948,4149.10784475279,"No","No",3269.59667962096,"Yes"
"8194","SMC00236",2017,0.725853,-416.768876623376,"Peak_10","HB",0.825853,0,"HB",-1419.15980791854,4812.13782039035,"No","No",240.514824287371,"Yes"
"8195","904AHC004",2000,0.55822093,123.133663736264,"Peak_10","SB0",0.65822093,0,"SB2",-438.500345845948,4149.10784475279,"No","No",3269.59667962096,"Yes"
"8196","904AHC004",2006,0.57943396,123.133663736264,"Peak_10","SB0",0.67943396,0,"SB2",-438.500345845948,4149.10784475279,"No","No",3269.59667962096,"Yes"
"8197","904AHC004",2005,0.5014333,123.133663736264,"Peak_10","SB0",0.6014333,0,"SB2",-438.500345845948,4149.10784475279,"No","No",3269.59667962096,"Yes"
"8198","801S19486",2022,0.44006351,-813.789079087579,"Peak_10","SB2",0.54006351,0,"SB2",-438.500345845948,4149.10784475279,"No","No",46.1162164602166,"Yes"
"8199","SMC01278",2017,0.38234566,-1708.36135198135,"Peak_10","HB",0.48234566,0,"HB",-1419.15980791854,4812.13782039035,"No","No",16.9285932234065,"Yes"
"8200","408CAL013",2001,0.53895274,-217.065645687646,"Peak_10","HB",0.63895274,0,"HB",-1419.15980791854,4812.13782039035,"No","No",553.792912933209,"Yes"
"8201","904AHC004",2001,0.76899819,123.133663736264,"Peak_10","SB0",0.86899819,0,"SB2",-438.500345845948,4149.10784475279,"No","No",3269.59667962096,"Yes"
"8202","408S00036",2014,0.51431588,4637.59264875124,"Peak_10","SB2",0.61431588,0,"SB2",-438.500345845948,4149.10784475279,"No","No",10.5331546126628,"Yes"
"8203","SMC04670",2017,0.42873821,-3868.55909723609,"Peak_10","HB",0.52873821,0,"HB",-1419.15980791854,4812.13782039035,"No","No",63.3155453426454,"Yes"
"8204","907SDRS2x",1997,0.59983268,-2548.2416985015,"Peak_10","SB0",0.69983268,0,"SB2",-438.500345845948,4149.10784475279,"No","No",82.7920426031875,"Yes"
"8205","405BH2Bxx",2010,1.0822758,-215.840048717949,"Peak_10","SB1",1.1822758,0,"SB2",-438.500345845948,4149.10784475279,"No","Yes",103.159862338135,"Yes"
"8206","801RB8601",2009,0.31952121,-571.962206660006,"Peak_10","HB",0.41952121,0,"HB",-1419.15980791854,4812.13782039035,"No","No",148.121255459478,"Yes"
"8207","SGLT506",2017,0.49780692,-1343.3510044955,"Peak_10","SB2",0.59780692,0,"SB2",-438.500345845948,4149.10784475279,"No","No",67.3577237536195,"Yes"
"8208","405PS0036",2008,0.91833374,-176.239157309357,"Peak_10","SB1",1.01833374,0,"SB2",-438.500345845948,4149.10784475279,"No","Yes",148.809828950917,"Yes"
"8209","904AHC004",2007,0.37475618,123.133663736264,"Peak_10","SB0",0.47475618,0,"SB2",-438.500345845948,4149.10784475279,"No","No",3269.59667962096,"Yes"
"8210","SMC09564",2005,0.41099322,-1589.59581838162,"Peak_10","SB0",0.51099322,0,"SB2",-438.500345845948,4149.10784475279,"No","No",72.4143495613628,"Yes"
"8211","403STC090",2003,0.92532684,234.348008724609,"Peak_10","SB2",1.02532684,0,"SB2",-438.500345845948,4149.10784475279,"No","Yes",1670.48990829214,"Yes"
"8212","412LAR004",2005,0.34315656,65.3857344322345,"Peak_10","HB",0.44315656,0,"HB",-1419.15980791854,4812.13782039035,"No","No",7259.61423722728,"Yes"
"8213","SMC01278",2016,0.42376941,-1708.36135198135,"Peak_10","HB",0.52376941,0,"HB",-1419.15980791854,4812.13782039035,"No","No",16.9285932234065,"Yes"
"8214","SMC09564",2005,0.53614163,-1589.59581838162,"Peak_10","SB0",0.63614163,0,"SB2",-438.500345845948,4149.10784475279,"No","No",72.4143495613628,"Yes"
"8215","904AHC004",2007,0.6771109,123.133663736264,"Peak_10","SB0",0.7771109,0,"SB2",-438.500345845948,4149.10784475279,"No","No",3269.59667962096,"Yes"
"8216","904AHC004",2010,0.61083141,123.133663736264,"Peak_10","SB0",0.71083141,0,"SB2",-438.500345845948,4149.10784475279,"No","No",3269.59667962096,"Yes"
"8217","SMC03390",2017,0.44261312,-3868.55909723609,"Peak_10","HB",0.54261312,0,"HB",-1419.15980791854,4812.13782039035,"No","No",63.3155453426454,"Yes"
"8218","405BH3Bxx",2010,0.99578089,-760.401035664336,"Peak_10","SB1",1.09578089,0,"SB2",-438.500345845948,4149.10784475279,"No","Yes",42.333015701005,"Yes"
"8219","408BH5Bxx",2010,0.68784954,-353.213931501831,"Peak_10","SB1",0.78784954,0,"SB2",-438.500345845948,4149.10784475279,"No","No",24.1458240283693,"Yes"
"8220","801CYC114",2013,1.1524091,-58.2168370629369,"Peak_10","SB1",1.2524091,0,"SB2",-438.500345845948,4149.10784475279,"No","Yes",653.219116613799,"Yes"
"8221","SMC03984",2017,1.14572771,-204.697944488844,"Peak_10","SB1",1.24572771,0,"SB2",-438.500345845948,4149.10784475279,"No","Yes",114.218245786951,"Yes"
"8222","412PS0020",2008,0.33267399,-376.264663569763,"Peak_10","HB",0.43267399,0,"HB",-1419.15980791854,4812.13782039035,"No","No",277.170631558766,"Yes"
"8223","901S00531",2009,0.52781593,-788.263843656344,"Peak_10","HB",0.62781593,0,"HB",-1419.15980791854,4812.13782039035,"No","No",80.0361413680728,"Yes"
"8224","904AHC004",2008,0.69528352,123.133663736264,"Peak_10","SB0",0.79528352,0,"SB2",-438.500345845948,4149.10784475279,"No","No",3269.59667962096,"Yes"
"8225","408BH5Axx",2010,0.88556513,-353.213931501831,"Peak_10","SB1",0.98556513,0,"SB2",-438.500345845948,4149.10784475279,"No","Yes",24.1458240283693,"Yes"
"8226","801CYC398",2007,0.85293491,-58.2168370629369,"Peak_10","SB1",0.95293491,0,"SB2",-438.500345845948,4149.10784475279,"No","Yes",653.219116613799,"Yes"
"8227","904AHC004",2009,0.16641931,123.133663736264,"Peak_10","SB0",0.26641931,0,"SB2",-438.500345845948,4149.10784475279,"No","No",3269.59667962096,"Yes"
"8228","901SJSJC9",2008,0.57116122,-189.729170329671,"Peak_10","SB2",0.67116122,0,"SB2",-438.500345845948,4149.10784475279,"No","No",131.119097334382,"Yes"
"8229","405PS0036",2016,1.00817178,-176.239157309357,"Peak_10","SB1",1.10817178,0,"SB2",-438.500345845948,4149.10784475279,"No","Yes",148.809828950917,"Yes"
"8230","408S00036",2020,0.49225055,4637.59264875124,"Peak_10","SB2",0.59225055,0,"SB2",-438.500345845948,4149.10784475279,"No","No",10.5331546126628,"Yes"
"8231","901M14145",2019,0.59089766,-189.729170329671,"Peak_10","SB2",0.69089766,0,"SB2",-438.500345845948,4149.10784475279,"No","No",131.119097334382,"Yes"
"8232","408S00660",2017,0.5370764,-1251.21565294705,"Peak_10","SB2",0.6370764,0,"SB2",-438.500345845948,4149.10784475279,"No","No",64.9540552970924,"Yes"
"8233","408S00660",2016,0.54738178,-1251.21565294705,"Peak_10","SB2",0.64738178,0,"SB2",-438.500345845948,4149.10784475279,"No","No",64.9540552970924,"Yes"
"8234","901S00531",2022,0.41662551,-788.263843656344,"Peak_10","HB",0.51662551,0,"HB",-1419.15980791854,4812.13782039035,"No","No",80.0361413680728,"Yes"
"8235","901M14145",2019,0.58774662,-189.729170329671,"Peak_10","SB2",0.68774662,0,"SB2",-438.500345845948,4149.10784475279,"No","No",131.119097334382,"Yes"
"8236","408S00660",2018,0.73442233,-1251.21565294705,"Peak_10","SB2",0.83442233,0,"SB2",-438.500345845948,4149.10784475279,"No","No",64.9540552970924,"Yes"
"8237","408S00660",2019,0.57987176,-1251.21565294705,"Peak_10","SB2",0.67987176,0,"SB2",-438.500345845948,4149.10784475279,"No","No",64.9540552970924,"Yes"
"8238","408S00660",2020,0.62962488,-1251.21565294705,"Peak_10","SB2",0.72962488,0,"SB2",-438.500345845948,4149.10784475279,"No","No",64.9540552970924,"Yes"
"8239","408S00660",2015,0.70387657,-1251.21565294705,"Peak_10","SB2",0.80387657,0,"SB2",-438.500345845948,4149.10784475279,"No","No",64.9540552970924,"Yes"
"8240","801S03971",2011,0.2400563,-813.789079087579,"Peak_10","SB2",0.3400563,0,"SB2",-438.500345845948,4149.10784475279,"No","No",46.1162164602166,"Yes"
"8241","907S11430",2012,0.86676941,38.3777167166167,"Peak_10","SB2",0.96676941,0,"SB2",-438.500345845948,4149.10784475279,"Yes","Yes",NA,"Yes"
