"","hydro.endpoints","masterid","sampleyear","ChannelType","PredCSCI","csci_Incr","MetricValue","RelChangeInDeltaINC","BioStatus","FlowStatus2","BOFlows","Action","Standard","Modified","RefImprovement","INCImprovement","BOImprovement","MaxScore"
"2657","Wet_BFL_Mag_10","412WE0563",2001,"NAT",0.813885300791082,0.913885300791082,1.15285363,100.02,"Above Reference","Within Reference",NA,"No Action/Protect",57.8908398726628,NA,"No Action","No Action","No Action",1.15285363
"2658","Wet_BFL_Mag_10","801RB8601",2009,"HB",0.515987178198382,0.615987178198382,0.31952121,19.07,"Below Best Observed","Within Reference","Within BO","Non-flow related",267.598012842414,600.838755374668,"Non-flow related","Non-flow related","Non-flow related",0.31952121
"2659","Wet_BFL_Mag_10","902SCDLRx",2001,"NAT",0.83036581715179,0.93036581715179,1.08473722,100.06,"Above Reference","Within Reference",NA,"No Action/Protect",186.9019479971,NA,"No Action","No Action","No Action",1.08473722
"2660","Wet_BFL_Mag_10","905DGCC1x",2019,"NAT",0.84432706952501,0.94432706952501,1.12430938,102.47,"Above Reference","Within Reference",NA,"No Action/Protect",5658.64685409629,NA,"No Action","No Action","No Action",1.12430938
"2661","Wet_BFL_Mag_10","402WER001",2003,"NAT",0.829163602873493,0.929163602873493,1.08911356,99.97,"Above Reference","Within Reference",NA,"No Action/Protect",169.232483281972,NA,"No Action","No Action","No Action",1.08911356
"2662","Wet_BFL_Mag_10","901TCSMP1",2010,"NAT",0.842999861905567,0.942999861905567,0.72845641,99.78,"Below Best Observed","Within Reference",NA,"Non-flow related",1616.60300198761,NA,"Non-flow related","Non-flow related","Non-flow related",0.72845641
"2663","Wet_BFL_Mag_10","905DGUT1x",2010,"NAT",0.8456086005318,0.9456086005318,1.20601175,946.42,"Above Reference","Within Reference",NA,"No Action/Protect",6763.55714497953,NA,"No Action","No Action","No Action",1.20601175
"2664","Wet_BFL_Mag_10","911NP9UCW",2017,"NAT",0.833752397081016,0.933752397081016,0.89686478,100,"Above Reference","Within Reference",NA,"No Action/Protect",255.690932558231,NA,"No Action","No Action","No Action",0.89686478
"2665","Wet_BFL_Mag_10","403S05291",2010,"NAT",0.824878084847057,0.924878084847057,1.12972371,100.02,"Above Reference","Within Reference",NA,"No Action/Protect",122.465705400089,NA,"No Action","No Action","No Action",1.12972371
"2666","Wet_BFL_Mag_10","403STC090",2003,"SB2",0.598842330090379,0.698842330090379,0.92532684,99.25,"Above Reference","Within Reference","Within BO","No Action/Protect",1718.83790070821,2903.8637599735,"No Action","No Action","No Action",0.92532684
"2667","Wet_BFL_Mag_10","412LAR004",2005,"HB",0.431976490903517,0.531976490903517,0.34315656,100.02,"Below Best Observed","Outside Reference","Within BO","Identify improvement needed",39.4717959417362,57772.6119868943,"10 - 50%","Over 50%",NA,0.34315656
"2668","Wet_BFL_Mag_10","801RB8494",2017,"NAT",0.728160322615016,0.828160322615016,0.76319486,54.18,"Below Best Observed","Outside Reference",NA,"Identify improvement needed",31.005122763055,NA,"10 - 50%","Over 50%",NA,0.76319486
"2669","Wet_BFL_Mag_10","403STC009",2003,"NAT",0.799502334846807,0.899502334846807,1.02928517,100.03,"Above Reference","Within Reference",NA,"No Action/Protect",16.7931569388074,NA,"No Action","No Action","No Action",1.02928517
"2670","Wet_BFL_Mag_10","403WE0891",2001,"NAT",0.809466244179969,0.909466244179969,1.07390852,100.04,"Above Reference","Within Reference",NA,"No Action/Protect",42.2146231809342,NA,"No Action","No Action","No Action",1.07390852
"2671","Wet_BFL_Mag_10","801M15547",2019,"NAT",0.722017879111775,0.822017879111775,0.61889923,78.14,"Below Best Observed","Outside Reference",NA,"Identify improvement needed",56.2336450363606,NA,"Over 50%","Over 50%",NA,0.61889923
"2672","Wet_BFL_Mag_10","901SJMS1x",2008,"NAT",0.83908730348433,0.93908730348433,1.06150813,100.14,"Above Reference","Within Reference",NA,"No Action/Protect",516.185852625165,NA,"No Action","No Action","No Action",1.06150813
"2673","Wet_BFL_Mag_10","901SJSMT2",2008,"NAT",0.838858183605428,0.938858183605427,0.94873387,99.66,"Above Reference","Within Reference",NA,"No Action/Protect",495.837695418327,NA,"No Action","No Action","No Action",0.94873387
"2674","Wet_BFL_Mag_10","901SMCSMR",2001,"NAT",0.842369694649384,0.942369694649384,0.81984942,99.29,"Above Reference","Within Reference",NA,"No Action/Protect",1207.76636489281,NA,"No Action","No Action","No Action",0.81984942
"2675","Wet_BFL_Mag_10","904AHC004",2010,"SB0",0.604599374923731,0.704599374923731,0.61083141,99.95,"Below Best Observed","Within Reference","Within BO","Non-flow related",1489.77374725267,1732.26403017464,"Non-flow related","Non-flow related","Non-flow related",0.61083141
"2676","Wet_BFL_Mag_10","907SDSVC3",2009,"NAT",0.841941625053743,0.941941625053743,0.68156257,100.57,"Below Best Observed","Within Reference",NA,"Non-flow related",1030.41500341943,NA,"Non-flow related","Non-flow related","Non-flow related",0.68156257
"2677","Wet_BFL_Mag_10","SMC01372",2010,"NAT",0.796613924662616,0.896613924662616,0.71244617,100.05,"Below Best Observed","Within Reference",NA,"Non-flow related",11.1136914126325,NA,"Non-flow related","Non-flow related","Non-flow related",0.71244617
"2678","Wet_BFL_Mag_10","403STC025",2003,"NAT",0.810173318516349,0.910173318516349,1.04789264,99.93,"Above Reference","Within Reference",NA,"No Action/Protect",44.4882205715506,NA,"No Action","No Action","No Action",1.04789264
"2679","Wet_BFL_Mag_10","403STC064",2016,"NAT",0.825000265976728,0.925000265976728,0.64641286,99.97,"Below Best Observed","Within Reference",NA,"Non-flow related",123.540693625873,NA,"Non-flow related","Non-flow related","Non-flow related",0.64641286
"2680","Wet_BFL_Mag_10","405BH3Bxx",2010,"SB1",0.861201065291481,0.961201065291481,0.99578089,46.46,"Above Reference","Within Reference",NA,"No Action/Protect",71.3101455975566,NA,"No Action","No Action","No Action",0.99578089
"2681","Wet_BFL_Mag_10","408BH5Bxx",2010,"SB1",0.844251493192412,0.944251493192412,0.68784954,99.91,"Below Best Observed","Within Reference",NA,"Non-flow related",125.798053644633,NA,"Non-flow related","Non-flow related","Non-flow related",0.68784954
"2682","Wet_BFL_Mag_10","801CYC114",2013,"SB1",0.869618618224119,0.969618618224119,1.1524091,175.06,"Above Reference","Within Reference",NA,"No Action/Protect",1372.99663217696,NA,"No Action","No Action","No Action",1.1524091
"2683","Wet_BFL_Mag_10","802INC172",2006,"NAT",0.847934286117248,0.947934286117248,0.63126862,123.28,"Below Best Observed","Within Reference",NA,"Non-flow related",1366.73601602267,NA,"Non-flow related","Non-flow related","Non-flow related",0.63126862
"2684","Wet_BFL_Mag_10","903GIR2xx",2004,"NAT",0.843911871965937,0.943911871965937,0.69139396,100.9,"Below Best Observed","Within Reference",NA,"Non-flow related",3171.29364442202,NA,"Non-flow related","Non-flow related","Non-flow related",0.69139396
"2685","Wet_BFL_Mag_10","905SDYSA7",2008,"NAT",0.846965436028972,0.946965436028972,0.87343112,247.39,"Above Reference","Within Reference",NA,"No Action/Protect",2183.38413571285,NA,"No Action","No Action","No Action",0.87343112
"2686","Wet_BFL_Mag_10","403STC016",2003,"NAT",0.713567784875135,0.813567784875135,0.74745256,75.17,"Below Best Observed","Outside Reference",NA,"Identify improvement needed",61.0558627456441,NA,"Over 50%","Over 50%",NA,0.74745256
"2687","Wet_BFL_Mag_10","801STW208",2007,"NAT",0.848721158428233,0.948721158428233,0.72202169,66.72,"Below Best Observed","Within Reference",NA,"Non-flow related",992.652864600843,NA,"Non-flow related","Non-flow related","Non-flow related",0.72202169
"2688","Wet_BFL_Mag_10","905BCN1xx",2008,"NAT",0.84150529859707,0.94150529859707,0.70034994,100.42,"Below Best Observed","Within Reference",NA,"Non-flow related",895.937814345075,NA,"Non-flow related","Non-flow related","Non-flow related",0.70034994
"2689","Wet_BFL_Mag_10","402SNPMCR",2018,"NAT",0.808915622403859,0.908915622403859,0.61597328,100,"Below Best Observed","Within Reference",NA,"Non-flow related",40.4978684399654,NA,"Non-flow related","Non-flow related","Non-flow related",0.61597328
"2690","Wet_BFL_Mag_10","403STCEST",2003,"NAT",0.715048134587571,0.815048134587571,0.493873,75.56,"Below Best Observed","Outside Reference",NA,"Identify improvement needed",60.1931219315549,NA,"Over 50%","Over 50%",NA,0.493873
"2691","Wet_BFL_Mag_10","403WE0501",2013,"NAT",0.846169047020797,0.946169047020797,0.83301035,483.1,"Above Reference","Within Reference",NA,"No Action/Protect",3731.94340102099,NA,"No Action","No Action","No Action",0.83301035
"2692","Wet_BFL_Mag_10","405BH2Axx",2010,"NAT",0.847576601304885,0.947576601304885,1.13695339,25.78,"Above Reference","Within Reference",NA,"No Action/Protect",168.911670366928,NA,"No Action","No Action","No Action",1.13695339
"2693","Wet_BFL_Mag_10","408BH5Axx",2010,"SB1",0.844251493192412,0.944251493192412,0.88556513,99.91,"Above Reference","Within Reference",NA,"No Action/Protect",125.798053644633,NA,"No Action","No Action","No Action",0.88556513
"2694","Wet_BFL_Mag_10","801MIC370",2014,"NAT",0.830704624117405,0.930704624117405,0.80551446,56.59,"Above Reference","Within Reference",NA,"No Action/Protect",57.2693623218127,NA,"No Action","No Action","No Action",0.80551446
"2695","Wet_BFL_Mag_10","802SJC453",2011,"NAT",0.850007337678564,0.950007337678564,0.69488479,4.97,"Below Best Observed","Within Reference",NA,"Non-flow related",588.269845741195,NA,"Non-flow related","Non-flow related","Non-flow related",0.69488479
"2696","Wet_BFL_Mag_10","901SJSJC9",2008,"SB2",0.595354158925344,0.695354158925344,0.57116122,100,"Below Best Observed","Within Reference","Within BO","Non-flow related",563.763174104328,996.224211690674,"Non-flow related","Non-flow related","Non-flow related",0.57116122
"2697","Wet_BFL_Mag_10","903SLFRCx",2017,"NAT",0.715775122250274,0.815775122250274,0.71294109,75.78,"Below Best Observed","Outside Reference",NA,"Identify improvement needed",59.7734047192982,NA,"Over 50%","Over 50%",NA,0.71294109
"2698","Wet_BFL_Mag_10","907SDRMTx",2005,"NAT",0.842914722765692,0.942914722765692,0.51352897,99.58,"Below Best Observed","Within Reference",NA,"Non-flow related",1545.92993210765,NA,"Non-flow related","Non-flow related","Non-flow related",0.51352897
"2699","Wet_BFL_Mag_10","SGUT503",2016,"NAT",0.849118384842985,0.949118384842985,1.1433064,44.93,"Above Reference","Within Reference",NA,"No Action/Protect",850.467087325216,NA,"No Action","No Action","No Action",1.1433064
"2700","Wet_BFL_Mag_10","403STC070",2003,"NAT",0.824878084847057,0.924878084847057,1.13255208,100.02,"Above Reference","Within Reference",NA,"No Action/Protect",122.465705400089,NA,"No Action","No Action","No Action",1.13255208
"2701","Wet_BFL_Mag_10","801XXX112",2012,"NAT",0.850353573787758,0.950353573787758,1.02797662,0,"Above Reference","Within Reference",NA,"No Action/Protect",487.787475704857,NA,"No Action","No Action","No Action",1.02797662
"2702","Wet_BFL_Mag_10","SMC00873",2020,"NAT",0.834547855309942,0.934547855309942,0.64896418,99.99,"Below Best Observed","Within Reference",NA,"Non-flow related",277.995320081346,NA,"Non-flow related","Non-flow related","Non-flow related",0.64896418
"2703","Wet_BFL_Mag_10","901BCCBCT",2001,"NAT",0.841756224069179,0.941756224069179,0.67381495,100.15,"Below Best Observed","Within Reference",NA,"Non-flow related",968.692919950189,NA,"Non-flow related","Non-flow related","Non-flow related",0.67381495
"2704","Wet_BFL_Mag_10","907CONECR",2012,"NAT",0.843514419441908,0.943514419441908,0.92186874,99.68,"Above Reference","Within Reference",NA,"No Action/Protect",2234.07843519522,NA,"No Action","No Action","No Action",0.92186874
"2705","Wet_BFL_Mag_10","907M23349",2018,"NAT",0.736228202211504,0.836228202211504,0.35105982,88.18,"Below Best Observed","Outside Reference",NA,"Identify improvement needed",48.1250765768545,NA,"10 - 50%","Over 50%",NA,0.35105982
"2706","Wet_BFL_Mag_10","901M14145",2019,"SB2",0.595354158925344,0.695354158925344,0.59089766,100,"Below Best Observed","Within Reference","Within BO","Non-flow related",563.763174104328,996.224211690674,"Non-flow related","Non-flow related","Non-flow related",0.59089766
"2707","Wet_BFL_Mag_10","902S00565",2021,"NAT",0.846174308852593,0.946174308852593,0.98664588,481.04,"Above Reference","Within Reference",NA,"No Action/Protect",3715.63796359362,NA,"No Action","No Action","No Action",0.98664588
"2708","Wet_BFL_Mag_10","901S00531",2022,"HB",0.500659860448452,0.600659860448452,0.41662551,100.14,"Below Best Observed","Within Reference","Within BO","Non-flow related",156.585193270335,245227.869259472,"Non-flow related","Non-flow related","Non-flow related",0.41662551
"2709","Wet_BFL_Mag_10","801BBGC02",2019,"NAT",0.842973772089511,0.942973772089511,0.65215395,100.49,"Below Best Observed","Within Reference",NA,"Non-flow related",1594.26903305568,NA,"Non-flow related","Non-flow related","Non-flow related",0.65215395
"2710","Wet_BFL_Mag_10","408S00660",2020,"SB2",0.588123280127505,0.688123280127505,0.62962488,99.97,"Below Best Observed","Within Reference","Within BO","Non-flow related",220.430051139743,429.199560802173,"Non-flow related","Non-flow related","Non-flow related",0.62962488
"2711","Wet_BFL_Mag_10","902S01097",2020,"NAT",0.832826510486274,0.932826510486274,1.01277203,100.02,"Above Reference","Within Reference",NA,"No Action/Protect",233.26626070206,NA,"No Action","No Action","No Action",1.01277203
"2712","Wet_BFL_Mag_10","907S01418",2021,"NAT",0.838949983824939,0.938949983824939,1.04368813,100.28,"Above Reference","Within Reference",NA,"No Action/Protect",503.805624177206,NA,"No Action","No Action","No Action",1.04368813
"2713","Wet_BFL_Mag_10","904S01814",2010,"NAT",0.836274917746745,0.936274917746745,0.46644413,100.2,"Below Best Observed","Within Reference",NA,"Non-flow related",339.905701939406,NA,"Non-flow related","Non-flow related","Non-flow related",0.46644413
"2714","Wet_BFL_Mag_10","907S11430",2012,"SB2",0.595879341780088,0.695879341780088,0.86676941,100.23,"Above Reference","Within Reference","Within BO","No Action/Protect",628.364891284553,1102.91582890086,"No Action","No Action","No Action",0.86676941
"2715","Wet_BFL_Mag_10","909S14218",2012,"NAT",0.840153525721396,0.940153525721396,0.9963932,99.57,"Above Reference","Within Reference",NA,"No Action/Protect",636.283942546036,NA,"No Action","No Action","No Action",0.9963932
"2716","Wet_BFL_Mag_10","403S00064",2022,"NAT",0.83509400878758,0.93509400878758,0.76875115,99.88,"Below Best Observed","Within Reference",NA,"Non-flow related",295.30662682425,NA,"Non-flow related","Non-flow related","Non-flow related",0.76875115
"2717","Wet_BFL_Mag_10","904CBSAM5",2010,"NAT",0.841485869875317,0.941485869875317,0.83296807,99.9,"Above Reference","Within Reference",NA,"No Action/Protect",890.751847382046,NA,"No Action","No Action","No Action",0.83296807
"2718","Wet_BFL_Mag_10","403S00171",2008,"NAT",0.692579518809941,0.792579518809941,1.05577237,80.63,"Above Reference","Outside Reference",NA,"No Action/Monitor",79.8320224105222,NA,"No Action","No Action","No Action",1.05577237
"2719","Wet_BFL_Mag_10","402S00287",2008,"NAT",0.726677889650259,0.826677889650259,1.04057469,80.61,"Above Reference","Outside Reference",NA,"No Action/Monitor",53.6146357133816,NA,"No Action","No Action","No Action",1.04057469
"2720","Wet_BFL_Mag_10","SMC01567",2017,"NAT",0.822039721351412,0.922039721351412,0.71011193,100.12,"Below Best Observed","Within Reference",NA,"Non-flow related",100.464105031741,NA,"Non-flow related","Non-flow related","Non-flow related",0.71011193
"2721","Wet_BFL_Mag_10","402S00079",2008,"NAT",0.840463159003313,0.940463159003313,0.79458746,100.17,"Above Reference","Within Reference",NA,"No Action/Protect",681.846756219353,NA,"No Action","No Action","No Action",0.79458746
"2722","Wet_BFL_Mag_10","SMC00899",2023,"HB",0.364221423722526,0.464221423722526,0.32947312,43.71,"Below Best Observed","Outside Reference","Within BO","Identify improvement needed",35.1151392025355,23.7053071433436,"10 - 50%","10 - 50%",NA,0.32947312
"2723","Wet_BFL_Mag_10","845M10616",2023,"SB0",0.484883554725112,0.584883554725112,0.49778274,79.34,"Below Best Observed","Outside Reference","Outside BO","Identify improvement needed",58.2011245002827,51.8254869837726,"Over 50%","Over 50%","Over 50%",0.49778274
"2724","Wet_BFL_Mag_10","SMC04054",2023,"NAT",0.841542749570333,0.941542749570333,0.75051437,100.26,"Below Best Observed","Within Reference",NA,"Non-flow related",906.104069146596,NA,"Non-flow related","Non-flow related","Non-flow related",0.75051437
"2725","Wet_BFL_Mag_10","909WE1014",2023,"NAT",0.840153525721396,0.940153525721396,0.81704304,99.57,"Above Reference","Within Reference",NA,"No Action/Protect",636.283942546036,NA,"No Action","No Action","No Action",0.81704304
"2726","Wet_BFL_Mag_10","SMC00473",2023,"NAT",0.842100282673601,0.942100282673601,0.64477744,100.21,"Below Best Observed","Within Reference",NA,"Non-flow related",1089.76867700968,NA,"Non-flow related","Non-flow related","Non-flow related",0.64477744
