"","masterid","longitude","latitude","county","sampleyear","CSCI.Score","Modified.Class","Flow.Metric.Name","Change_in_Flow.Metric_Value_(cfs)","CSCI.Threshold","CSCI.Level","Flow.Alteration.Stress"
"2810","SMC11181",-117.50296,33.88882,"Riverside",2011,0.51111616,"Hard Bottom","Fall pulse magnitude",47.2665179171535,0.67,"Unhealthy Biology","Unlikely Stressed"
"2811","SMC11181",-117.50296,33.88882,"Riverside",2011,0.51111616,"Hard Bottom","10-year flood magnitude",-325.481363603064,0.67,"Unhealthy Biology","Unlikely Stressed"
"2812","SMC11181",-117.50296,33.88882,"Riverside",2011,0.51111616,"Hard Bottom","2-year flood magnitude",73.4874663669665,0.67,"Unhealthy Biology","Unlikely Stressed"
"2813","SMC11181",-117.50296,33.88882,"Riverside",2011,0.51111616,"Hard Bottom","5-year flood magnitude",-16.9723305028306,0.67,"Unhealthy Biology","Unlikely Stressed"
"2814","SMC11181",-117.50296,33.88882,"Riverside",2011,0.51111616,"Hard Bottom","Spring recession magnitude",95.1436396936397,0.67,"Unhealthy Biology","Unlikely Stressed"
"2815","SMC11181",-117.50296,33.88882,"Riverside",2011,0.51111616,"Hard Bottom","Wet-season low baseflow",-1.85258285048285,0.67,"Unhealthy Biology","Unlikely Stressed"
"2816","SMC11181",-117.50296,33.88882,"Riverside",2011,0.51111616,"Hard Bottom","Wet-season median baseflow",15.8373964368964,0.67,"Unhealthy Biology","Unlikely Stressed"
"2817","SMC11181",-117.50296,33.88882,"Riverside",2011,0.51111616,"Hard Bottom","Magnitude of largest annual storm",-55.9190197212832,0.67,"Unhealthy Biology","Unlikely Stressed"
"2818","SMC11727",-119.29339,34.47857,"Ventura",2010,0.96558912,"Natural","Dry-season median baseflow",0.769275308025308,0.79,"Healthy Biology","Unlikely Stressed"
"2819","SMC11727",-119.29339,34.47857,"Ventura",2010,0.96558912,"Natural","Fall pulse magnitude",18.4228881393088,0.79,"Healthy Biology","Unlikely Stressed"
"2820","SMC11727",-119.29339,34.47857,"Ventura",2010,0.96558912,"Natural","10-year flood magnitude",92.2956225774224,0.79,"Healthy Biology","Unlikely Stressed"
"2821","SMC11727",-119.29339,34.47857,"Ventura",2010,0.96558912,"Natural","2-year flood magnitude",-147.334155344655,0.79,"Healthy Biology","Likely Stressed"
"2822","SMC11727",-119.29339,34.47857,"Ventura",2010,0.96558912,"Natural","5-year flood magnitude",107.605108991009,0.79,"Healthy Biology","Unlikely Stressed"
"2823","SMC11727",-119.29339,34.47857,"Ventura",2010,0.96558912,"Natural","Spring recession magnitude",137.401966033966,0.79,"Healthy Biology","Likely Stressed"
"2824","SMC11727",-119.29339,34.47857,"Ventura",2010,0.96558912,"Natural","Wet-season low baseflow",1.66198614718615,0.79,"Healthy Biology","Unlikely Stressed"
"2825","SMC11727",-119.29339,34.47857,"Ventura",2010,0.96558912,"Natural","Wet-season median baseflow",10.7564487179487,0.79,"Healthy Biology","Likely Stressed"
"2826","SMC11727",-119.29339,34.47857,"Ventura",2010,0.96558912,"Natural","Magnitude of largest annual storm",-57.3093908213364,0.79,"Healthy Biology","Likely Stressed"
"2827","SMC12862",-118.11149,33.92148,"Los Angeles",2019,0.36300795,"Hard Bottom","Dry-season median baseflow",22.6159293206793,0.67,"Unhealthy Biology","Likely Stressed"
"2828","SMC12862",-118.11149,33.92148,"Los Angeles",2019,0.36300795,"Hard Bottom","Fall pulse magnitude",375.938941434555,0.67,"Unhealthy Biology","Very Likely Stressed"
"2829","SMC12862",-118.11149,33.92148,"Los Angeles",2019,0.36300795,"Hard Bottom","10-year flood magnitude",-3868.55909723609,0.67,"Unhealthy Biology","Likely Stressed"
"2830","SMC12862",-118.11149,33.92148,"Los Angeles",2019,0.36300795,"Hard Bottom","2-year flood magnitude",-410.214877455878,0.67,"Unhealthy Biology","Unlikely Stressed"
"2831","SMC12862",-118.11149,33.92148,"Los Angeles",2019,0.36300795,"Hard Bottom","5-year flood magnitude",-2296.03028205128,0.67,"Unhealthy Biology","Unlikely Stressed"
"2832","SMC12862",-118.11149,33.92148,"Los Angeles",2019,0.36300795,"Hard Bottom","Spring recession magnitude",-132.915457042957,0.67,"Unhealthy Biology","Unlikely Stressed"
"2833","SMC12862",-118.11149,33.92148,"Los Angeles",2019,0.36300795,"Hard Bottom","Wet-season low baseflow",-19.9801487512487,0.67,"Unhealthy Biology","Likely Stressed"
"2834","SMC12862",-118.11149,33.92148,"Los Angeles",2019,0.36300795,"Hard Bottom","Wet-season median baseflow",-44.0551388611387,0.67,"Unhealthy Biology","Unlikely Stressed"
"2835","SMC12862",-118.11149,33.92148,"Los Angeles",2019,0.36300795,"Hard Bottom","Magnitude of largest annual storm",-1053.8249808532,0.67,"Unhealthy Biology","Unlikely Stressed"
"2836","SMC13214",-117.87242,33.80453,"Orange",2013,0.45461418,"Soft Bottom (2)","Dry-season median baseflow",15.0697981185481,0.75,"Unhealthy Biology","Likely Stressed"
"2837","SMC13214",-117.87242,33.80453,"Orange",2013,0.45461418,"Soft Bottom (2)","Fall pulse magnitude",-215.060126034626,0.75,"Unhealthy Biology","Likely Stressed"
"2838","SMC13214",-117.87242,33.80453,"Orange",2013,0.45461418,"Soft Bottom (2)","10-year flood magnitude",-19120.433544622,0.75,"Unhealthy Biology","Very Likely Stressed"
"2839","SMC13214",-117.87242,33.80453,"Orange",2013,0.45461418,"Soft Bottom (2)","2-year flood magnitude",-7943.91201298701,0.75,"Unhealthy Biology","Very Likely Stressed"
"2840","SMC13214",-117.87242,33.80453,"Orange",2013,0.45461418,"Soft Bottom (2)","5-year flood magnitude",-18874.0226619571,0.75,"Unhealthy Biology","Very Likely Stressed"
"2841","SMC13214",-117.87242,33.80453,"Orange",2013,0.45461418,"Soft Bottom (2)","Spring recession magnitude",-1049.80261938062,0.75,"Unhealthy Biology","Likely Stressed"
"2842","SMC13214",-117.87242,33.80453,"Orange",2013,0.45461418,"Soft Bottom (2)","Wet-season low baseflow",-89.1573738761239,0.75,"Unhealthy Biology","Likely Stressed"
"2843","SMC13214",-117.87242,33.80453,"Orange",2013,0.45461418,"Soft Bottom (2)","Wet-season median baseflow",-360.970701215451,0.75,"Unhealthy Biology","Likely Stressed"
"2844","SMC13214",-117.87242,33.80453,"Orange",2013,0.45461418,"Soft Bottom (2)","Magnitude of largest annual storm",-44933.6480255651,0.75,"Unhealthy Biology","Very Likely Stressed"
"2845","SMC13391",-119.26998,34.41791,"Ventura",2012,0.93747828,"Natural","Dry-season median baseflow",3.13876423576423,0.79,"Healthy Biology","Likely Stressed"
"2846","SMC13391",-119.26998,34.41791,"Ventura",2012,0.93747828,"Natural","Fall pulse magnitude",11.1909508936911,0.79,"Healthy Biology","Unlikely Stressed"
"2847","SMC13391",-119.26998,34.41791,"Ventura",2012,0.93747828,"Natural","10-year flood magnitude",-24.2012617382618,0.79,"Healthy Biology","Unlikely Stressed"
"2848","SMC13391",-119.26998,34.41791,"Ventura",2012,0.93747828,"Natural","2-year flood magnitude",-98.4056327006326,0.79,"Healthy Biology","Likely Stressed"
"2849","SMC13391",-119.26998,34.41791,"Ventura",2012,0.93747828,"Natural","5-year flood magnitude",-89.846939060939,0.79,"Healthy Biology","Likely Stressed"
"2850","SMC13391",-119.26998,34.41791,"Ventura",2012,0.93747828,"Natural","Spring recession magnitude",72.9969925074925,0.79,"Healthy Biology","Likely Stressed"
"2851","SMC13391",-119.26998,34.41791,"Ventura",2012,0.93747828,"Natural","Wet-season low baseflow",1.07818235098235,0.79,"Healthy Biology","Unlikely Stressed"
"2852","SMC13391",-119.26998,34.41791,"Ventura",2012,0.93747828,"Natural","Wet-season median baseflow",19.7484941724942,0.79,"Healthy Biology","Likely Stressed"
"2853","SMC13391",-119.26998,34.41791,"Ventura",2012,0.93747828,"Natural","Magnitude of largest annual storm",-66.391092833515,0.79,"Healthy Biology","Likely Stressed"
"2854","SMC13630",-118.10351,33.86119,"Los Angeles",2020,0.3822264,"Hard Bottom","Dry-season median baseflow",22.6159293206793,0.67,"Unhealthy Biology","Likely Stressed"
"2855","SMC13630",-118.10351,33.86119,"Los Angeles",2020,0.3822264,"Hard Bottom","Fall pulse magnitude",375.938941434555,0.67,"Unhealthy Biology","Very Likely Stressed"
"2856","SMC13630",-118.10351,33.86119,"Los Angeles",2020,0.3822264,"Hard Bottom","10-year flood magnitude",-3868.55909723609,0.67,"Unhealthy Biology","Likely Stressed"
"2857","SMC13630",-118.10351,33.86119,"Los Angeles",2020,0.3822264,"Hard Bottom","2-year flood magnitude",-410.214877455878,0.67,"Unhealthy Biology","Unlikely Stressed"
"2858","SMC13630",-118.10351,33.86119,"Los Angeles",2020,0.3822264,"Hard Bottom","5-year flood magnitude",-2296.03028205128,0.67,"Unhealthy Biology","Unlikely Stressed"
"2859","SMC13630",-118.10351,33.86119,"Los Angeles",2020,0.3822264,"Hard Bottom","Spring recession magnitude",-132.915457042957,0.67,"Unhealthy Biology","Unlikely Stressed"
"2860","SMC13630",-118.10351,33.86119,"Los Angeles",2020,0.3822264,"Hard Bottom","Wet-season low baseflow",-19.9801487512487,0.67,"Unhealthy Biology","Likely Stressed"
"2861","SMC13630",-118.10351,33.86119,"Los Angeles",2020,0.3822264,"Hard Bottom","Wet-season median baseflow",-44.0551388611387,0.67,"Unhealthy Biology","Unlikely Stressed"
"2862","SMC13630",-118.10351,33.86119,"Los Angeles",2020,0.3822264,"Hard Bottom","Magnitude of largest annual storm",-1053.8249808532,0.67,"Unhealthy Biology","Unlikely Stressed"
"2863","SMC15678",-118.09075,33.80989,"Los Angeles",2021,0.32904119,"Hard Bottom","Dry-season median baseflow",22.6159293206793,0.67,"Unhealthy Biology","Likely Stressed"
"2864","SMC15678",-118.09075,33.80989,"Los Angeles",2021,0.32904119,"Hard Bottom","Fall pulse magnitude",375.938941434555,0.67,"Unhealthy Biology","Very Likely Stressed"
"2865","SMC15678",-118.09075,33.80989,"Los Angeles",2021,0.32904119,"Hard Bottom","10-year flood magnitude",-3868.55909723609,0.67,"Unhealthy Biology","Likely Stressed"
"2866","SMC15678",-118.09075,33.80989,"Los Angeles",2021,0.32904119,"Hard Bottom","2-year flood magnitude",-410.214877455878,0.67,"Unhealthy Biology","Unlikely Stressed"
"2867","SMC15678",-118.09075,33.80989,"Los Angeles",2021,0.32904119,"Hard Bottom","5-year flood magnitude",-2296.03028205128,0.67,"Unhealthy Biology","Unlikely Stressed"
"2868","SMC15678",-118.09075,33.80989,"Los Angeles",2021,0.32904119,"Hard Bottom","Spring recession magnitude",-132.915457042957,0.67,"Unhealthy Biology","Unlikely Stressed"
"2869","SMC15678",-118.09075,33.80989,"Los Angeles",2021,0.32904119,"Hard Bottom","Wet-season low baseflow",-19.9801487512487,0.67,"Unhealthy Biology","Likely Stressed"
"2870","SMC15678",-118.09075,33.80989,"Los Angeles",2021,0.32904119,"Hard Bottom","Wet-season median baseflow",-44.0551388611387,0.67,"Unhealthy Biology","Unlikely Stressed"
"2871","SMC15678",-118.09075,33.80989,"Los Angeles",2021,0.32904119,"Hard Bottom","Magnitude of largest annual storm",-1053.8249808532,0.67,"Unhealthy Biology","Unlikely Stressed"
"2872","SMC16045",-117.52249,33.8819,"Riverside",2012,0.51215988,"Hard Bottom","Dry-season median baseflow",2.49595596070596,0.67,"Unhealthy Biology","Unlikely Stressed"
"2873","SMC16045",-117.52249,33.8819,"Riverside",2012,0.51215988,"Hard Bottom","Fall pulse magnitude",47.2665179171535,0.67,"Unhealthy Biology","Unlikely Stressed"
"2874","SMC16045",-117.52249,33.8819,"Riverside",2012,0.51215988,"Hard Bottom","10-year flood magnitude",-325.481363603064,0.67,"Unhealthy Biology","Unlikely Stressed"
"2875","SMC16045",-117.52249,33.8819,"Riverside",2012,0.51215988,"Hard Bottom","2-year flood magnitude",73.4874663669665,0.67,"Unhealthy Biology","Unlikely Stressed"
"2876","SMC16045",-117.52249,33.8819,"Riverside",2012,0.51215988,"Hard Bottom","5-year flood magnitude",-16.9723305028306,0.67,"Unhealthy Biology","Unlikely Stressed"
"2877","SMC16045",-117.52249,33.8819,"Riverside",2012,0.51215988,"Hard Bottom","Spring recession magnitude",95.1436396936397,0.67,"Unhealthy Biology","Unlikely Stressed"
"2878","SMC16045",-117.52249,33.8819,"Riverside",2012,0.51215988,"Hard Bottom","Wet-season low baseflow",-1.85258285048285,0.67,"Unhealthy Biology","Unlikely Stressed"
"2879","SMC16045",-117.52249,33.8819,"Riverside",2012,0.51215988,"Hard Bottom","Wet-season median baseflow",15.8373964368964,0.67,"Unhealthy Biology","Unlikely Stressed"
"2880","SMC16045",-117.52249,33.8819,"Riverside",2012,0.51215988,"Hard Bottom","Magnitude of largest annual storm",-55.9190197212832,0.67,"Unhealthy Biology","Unlikely Stressed"
"2881","SMC16169",-117.59351,33.74655,"Orange",2015,0.79915993,"Natural","Dry-season median baseflow",1.93788594738595,0.79,"Healthy Biology","Unlikely Stressed"
"2882","SMC16169",-117.59351,33.74655,"Orange",2015,0.79915993,"Natural","Fall pulse magnitude",29.1067436038856,0.79,"Healthy Biology","Likely Stressed"
"2883","SMC16169",-117.59351,33.74655,"Orange",2015,0.79915993,"Natural","10-year flood magnitude",893.35008974359,0.79,"Healthy Biology","Unlikely Stressed"
"2884","SMC16169",-117.59351,33.74655,"Orange",2015,0.79915993,"Natural","2-year flood magnitude",209.354266067267,0.79,"Healthy Biology","Likely Stressed"
"2885","SMC16169",-117.59351,33.74655,"Orange",2015,0.79915993,"Natural","5-year flood magnitude",596.336573559773,0.79,"Healthy Biology","Likely Stressed"
"2886","SMC16169",-117.59351,33.74655,"Orange",2015,0.79915993,"Natural","Spring recession magnitude",175.314253413254,0.79,"Healthy Biology","Likely Stressed"
"2887","SMC16169",-117.59351,33.74655,"Orange",2015,0.79915993,"Natural","Wet-season low baseflow",6.29059791874792,0.79,"Healthy Biology","Likely Stressed"
"2888","SMC16169",-117.59351,33.74655,"Orange",2015,0.79915993,"Natural","Wet-season median baseflow",12.5132022977023,0.79,"Healthy Biology","Likely Stressed"
"2889","SMC16169",-117.59351,33.74655,"Orange",2015,0.79915993,"Natural","Magnitude of largest annual storm",75.8923681594091,0.79,"Healthy Biology","Likely Stressed"
"2890","SMC16266",-116.75313,32.81855,"San Diego",2011,0.88929009,"Natural","Dry-season median baseflow",0.226501165501166,0.79,"Healthy Biology","Unlikely Stressed"
"2891","SMC16266",-116.75313,32.81855,"San Diego",2011,0.88929009,"Natural","Fall pulse magnitude",5.77406430192715,0.79,"Healthy Biology","Unlikely Stressed"
"2892","SMC16266",-116.75313,32.81855,"San Diego",2011,0.88929009,"Natural","10-year flood magnitude",-1.5464731601731,0.79,"Healthy Biology","Unlikely Stressed"
"2893","SMC16266",-116.75313,32.81855,"San Diego",2011,0.88929009,"Natural","2-year flood magnitude",-84.4415171495172,0.79,"Healthy Biology","Likely Stressed"
"2894","SMC16266",-116.75313,32.81855,"San Diego",2011,0.88929009,"Natural","5-year flood magnitude",-11.911361938062,0.79,"Healthy Biology","Likely Stressed"
"2895","SMC16266",-116.75313,32.81855,"San Diego",2011,0.88929009,"Natural","Spring recession magnitude",25.7116498501499,0.79,"Healthy Biology","Likely Stressed"
"2896","SMC16266",-116.75313,32.81855,"San Diego",2011,0.88929009,"Natural","Wet-season low baseflow",0.653376623376624,0.79,"Healthy Biology","Unlikely Stressed"
"2897","SMC16266",-116.75313,32.81855,"San Diego",2011,0.88929009,"Natural","Wet-season median baseflow",1.74550915750916,0.79,"Healthy Biology","Likely Stressed"
"2898","SMC16266",-116.75313,32.81855,"San Diego",2011,0.88929009,"Natural","Magnitude of largest annual storm",0.475193585312532,0.79,"Healthy Biology","Likely Stressed"
"2899","SMC16446",-119.27282,34.41319,"Ventura",2012,0.84096951,"Natural","Dry-season median baseflow",3.13876423576423,0.79,"Healthy Biology","Likely Stressed"
"2900","SMC16446",-119.27282,34.41319,"Ventura",2012,0.84096951,"Natural","Fall pulse magnitude",11.1909508936911,0.79,"Healthy Biology","Unlikely Stressed"
"2901","SMC16446",-119.27282,34.41319,"Ventura",2012,0.84096951,"Natural","10-year flood magnitude",-24.2012617382618,0.79,"Healthy Biology","Unlikely Stressed"
"2902","SMC16446",-119.27282,34.41319,"Ventura",2012,0.84096951,"Natural","2-year flood magnitude",-98.4056327006326,0.79,"Healthy Biology","Likely Stressed"
"2903","SMC16446",-119.27282,34.41319,"Ventura",2012,0.84096951,"Natural","5-year flood magnitude",-89.846939060939,0.79,"Healthy Biology","Likely Stressed"
"2904","SMC16446",-119.27282,34.41319,"Ventura",2012,0.84096951,"Natural","Spring recession magnitude",72.9969925074925,0.79,"Healthy Biology","Likely Stressed"
"2905","SMC16446",-119.27282,34.41319,"Ventura",2012,0.84096951,"Natural","Wet-season low baseflow",1.07818235098235,0.79,"Healthy Biology","Unlikely Stressed"
"2906","SMC16446",-119.27282,34.41319,"Ventura",2012,0.84096951,"Natural","Wet-season median baseflow",19.7484941724942,0.79,"Healthy Biology","Likely Stressed"
"2907","SMC16446",-119.27282,34.41319,"Ventura",2012,0.84096951,"Natural","Magnitude of largest annual storm",-66.391092833515,0.79,"Healthy Biology","Likely Stressed"
"2908","SMC16832",-118.10855,33.88444,"Los Angeles",2018,0.30514122,"Hard Bottom","Dry-season median baseflow",22.6159293206793,0.67,"Unhealthy Biology","Likely Stressed"
"2909","SMC16832",-118.10855,33.88444,"Los Angeles",2018,0.30514122,"Hard Bottom","Fall pulse magnitude",375.938941434555,0.67,"Unhealthy Biology","Very Likely Stressed"
"2910","SMC16832",-118.10855,33.88444,"Los Angeles",2018,0.30514122,"Hard Bottom","10-year flood magnitude",-3868.55909723609,0.67,"Unhealthy Biology","Likely Stressed"
"2911","SMC16832",-118.10855,33.88444,"Los Angeles",2018,0.30514122,"Hard Bottom","2-year flood magnitude",-410.214877455878,0.67,"Unhealthy Biology","Unlikely Stressed"
"2912","SMC16832",-118.10855,33.88444,"Los Angeles",2018,0.30514122,"Hard Bottom","5-year flood magnitude",-2296.03028205128,0.67,"Unhealthy Biology","Unlikely Stressed"
"2913","SMC16832",-118.10855,33.88444,"Los Angeles",2018,0.30514122,"Hard Bottom","Spring recession magnitude",-132.915457042957,0.67,"Unhealthy Biology","Unlikely Stressed"
"2914","SMC16832",-118.10855,33.88444,"Los Angeles",2018,0.30514122,"Hard Bottom","Wet-season low baseflow",-19.9801487512487,0.67,"Unhealthy Biology","Likely Stressed"
"2915","SMC16832",-118.10855,33.88444,"Los Angeles",2018,0.30514122,"Hard Bottom","Wet-season median baseflow",-44.0551388611387,0.67,"Unhealthy Biology","Unlikely Stressed"
"2916","SMC16832",-118.10855,33.88444,"Los Angeles",2018,0.30514122,"Hard Bottom","Magnitude of largest annual storm",-1053.8249808532,0.67,"Unhealthy Biology","Unlikely Stressed"
"2917","SMC16980",-119.24974,34.43268,"Ventura",2011,1.0300836,"Natural","Dry-season median baseflow",3.20055311355311,0.79,"Healthy Biology","Likely Stressed"
"2918","SMC16980",-119.24974,34.43268,"Ventura",2011,1.0300836,"Natural","Fall pulse magnitude",15.237931798756,0.79,"Healthy Biology","Unlikely Stressed"
"2919","SMC16980",-119.24974,34.43268,"Ventura",2011,1.0300836,"Natural","10-year flood magnitude",64.7810834165834,0.79,"Healthy Biology","Unlikely Stressed"
"2920","SMC16980",-119.24974,34.43268,"Ventura",2011,1.0300836,"Natural","2-year flood magnitude",-94.853621045621,0.79,"Healthy Biology","Likely Stressed"
"2921","SMC16980",-119.24974,34.43268,"Ventura",2011,1.0300836,"Natural","5-year flood magnitude",59.3842745920746,0.79,"Healthy Biology","Unlikely Stressed"
